id,title,type,state,created,first_update,closed,time_to_update,time_to_close,url
3145,b'raspberry4 build with docker ',Software,closed,2020-03-05T16:55:28Z,2020-03-12 15:17:34+00:00,2020-08-08T23:16:56Z,6,156,https://api.github.com/repos/microsoft/onnxruntime/issues/3145
3156,b'ONNXRUNTIME C++ API ROI-Align Sampling Ratio < 0 Support',Software,closed,2020-03-06T09:00:38Z,2020-03-06 19:10:42+00:00,2020-03-07T01:13:02Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/3156
3157,b'OnnxTensor.createTensor should support Nd4j Objects',Software,closed,2020-03-06T10:40:33Z,2020-03-06 19:04:06+00:00,2020-03-06T19:04:06Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/3157
3164,b'Segmentation Fault when inference with PyOp',Software,closed,2020-03-07T02:21:26Z,2020-03-12 00:10:05+00:00,2020-11-16T03:47:58Z,4,254,https://api.github.com/repos/microsoft/onnxruntime/issues/3164
3166,b'onnxruntime.capi.onnxruntime_pybind11_state.Fail: [ONNXRuntimeError] : 1 : FAIL : Non-zero status code returned while running BatchNormalization node',Software,closed,2020-03-07T12:50:06Z,2020-03-09 22:17:01+00:00,2020-04-17T21:50:55Z,2,41,https://api.github.com/repos/microsoft/onnxruntime/issues/3166
3167,b'ShapeInferenceError on a very simple network with resize only',Software,closed,2020-03-07T18:31:00Z,2020-03-08 07:58:09+00:00,2020-03-08T07:58:09Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/3167
3168,b'Inference Maskrcnn model via Onnxruntime(c++) and got bugs',Software,closed,2020-03-08T08:59:18Z,2020-03-08 09:02:34+00:00,2020-06-02T08:37:48Z,0,85,https://api.github.com/repos/microsoft/onnxruntime/issues/3168
3169,b'Cannot build ORT with Visual Studio 2017 Version 15.9.20 and CUDA 10.1',Software,closed,2020-03-09T13:25:20Z,2020-06-03 07:53:47+00:00,2020-06-03T07:53:46Z,85,85,https://api.github.com/repos/microsoft/onnxruntime/issues/3169
3170,b'How to get more than one outputs using onnxruntime?',Software,closed,2020-03-09T14:28:33Z,2020-03-09 15:30:56+00:00,2020-07-11T02:40:19Z,0,123,https://api.github.com/repos/microsoft/onnxruntime/issues/3170
3172,b'Delay-loading of onnxruntime.dll fails',Software,closed,2020-03-10T09:08:51Z,2020-06-02 20:11:08+00:00,2020-08-08T23:16:57Z,84,151,https://api.github.com/repos/microsoft/onnxruntime/issues/3172
3179,b'onnxruntime.dll is built differently for the releases page compared to the nuget.org version',Software,closed,2020-03-11T19:30:25Z,2020-03-13 00:52:40+00:00,2020-07-25T06:40:22Z,1,135,https://api.github.com/repos/microsoft/onnxruntime/issues/3179
3181,b'C# DisposableOnnxValue seems to incorrectly accumulate tensors in a SequenceTensor',Software,closed,2020-03-11T23:22:13Z,2020-03-11 23:22:49+00:00,2020-05-18T18:10:14Z,0,67,https://api.github.com/repos/microsoft/onnxruntime/issues/3181
3184,b'How to put more than one inputs using onnxruntime?',Software,closed,2020-03-12T04:18:19Z,2020-03-13 01:03:36+00:00,2020-03-13T01:03:36Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/3184
3185,b'PyPy support',Software,closed,2020-03-12T05:09:05Z,2020-03-13 06:53:35+00:00,2020-07-25T06:40:20Z,1,135,https://api.github.com/repos/microsoft/onnxruntime/issues/3185
3188,b'quantize.py error(s) static quantization',Software,closed,2020-03-12T07:56:21Z,2020-03-12 21:42:35+00:00,2020-03-13T16:32:37Z,0,1,https://api.github.com/repos/microsoft/onnxruntime/issues/3188
3189,b'Support for constant op with sparse tensor value',Software,closed,2020-03-12T10:25:53Z,2020-03-13 07:06:34+00:00,2020-07-25T06:40:21Z,0,134,https://api.github.com/repos/microsoft/onnxruntime/issues/3189
3190,"b'inference 4096 Images, GPU, small modell'",Software,closed,2020-03-12T11:09:09Z,2020-03-13 00:53:30+00:00,2020-07-11T02:40:13Z,0,120,https://api.github.com/repos/microsoft/onnxruntime/issues/3190
3191,b'No Op registered',Software,closed,2020-03-12T13:22:59Z,2020-03-12 19:22:50+00:00,2020-03-12T19:22:50Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/3191
3192,b'Support OpenVino 2020.1',Software,closed,2020-03-12T13:43:06Z,2020-03-13 00:54:10+00:00,2020-07-11T02:40:12Z,0,120,https://api.github.com/repos/microsoft/onnxruntime/issues/3192
3195,b'Is runtime CPU and GPU support available from one lib in C++?',Software,closed,2020-03-12T20:30:51Z,2020-03-13 00:55:15+00:00,2020-03-13T20:25:48Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/3195
3202,b'How can I get the value of the multiple layer as output?',Software,closed,2020-03-13T05:29:29Z,2020-03-16 00:10:45+00:00,2020-07-11T02:40:21Z,2,119,https://api.github.com/repos/microsoft/onnxruntime/issues/3202
3203,b'Can i run model with custom op at the python environment using onnruntime? ',Software,closed,2020-03-13T05:31:25Z,2020-03-16 03:04:10+00:00,2020-03-16T03:04:10Z,2,2,https://api.github.com/repos/microsoft/onnxruntime/issues/3203
3205,b'[ONNXRuntimeError] : 6 : RUNTIME_EXCEPTION : Non-zero status code returned while running PRelu node',Software,closed,2020-03-13T11:41:41Z,2020-03-13 17:58:21+00:00,2020-03-13T17:58:21Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/3205
3208,b'Segfault when reducing a 0D Tensor',Software,closed,2020-03-13T18:19:01Z,2020-03-13 23:47:42+00:00,2020-07-11T02:40:20Z,0,119,https://api.github.com/repos/microsoft/onnxruntime/issues/3208
3218,b'How to run a onnx model on GPU in c++?',Software,closed,2020-03-15T03:46:13Z,2020-03-16 00:20:19+00:00,2020-04-05T14:10:57Z,0,21,https://api.github.com/repos/microsoft/onnxruntime/issues/3218
3220,b'Error when quantizing Squeezenet',Software,closed,2020-03-15T11:34:17Z,2020-03-16 18:36:57+00:00,2020-03-20T18:36:48Z,1,5,https://api.github.com/repos/microsoft/onnxruntime/issues/3220
3221,b'CPUExecutionProvider and CUDAExecutionProvider switching during runtime',Software,closed,2020-03-15T11:51:10Z,2020-03-15 12:40:42+00:00,2020-03-22T13:46:20Z,0,7,https://api.github.com/repos/microsoft/onnxruntime/issues/3221
3222,b'Create Session fails....',Software,closed,2020-03-15T23:37:08Z,2020-03-17 17:58:07+00:00,2020-07-11T04:39:47Z,1,117,https://api.github.com/repos/microsoft/onnxruntime/issues/3222
3223,b'Build error when onnxruntime_BUILD_FOR_NATIVE_MACHINE is ON',Software,closed,2020-03-16T01:47:29Z,2020-03-16 03:18:28+00:00,2020-03-16T04:51:22Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/3223
3224,b'What package should java install from maven',Software,closed,2020-03-16T05:33:07Z,2020-03-16 07:12:03+00:00,2020-07-15T19:56:49Z,0,121,https://api.github.com/repos/microsoft/onnxruntime/issues/3224
3225,b'where id ai.onnxruntime?',Software,closed,2020-03-16T05:42:55Z,2020-03-23 04:48:51+00:00,2020-03-23T04:48:51Z,6,6,https://api.github.com/repos/microsoft/onnxruntime/issues/3225
3226,b'How can i make inputs?',Software,closed,2020-03-16T07:29:37Z,2020-03-17 07:50:41+00:00,2020-03-21T13:17:26Z,1,5,https://api.github.com/repos/microsoft/onnxruntime/issues/3226
3227,b'Lack of Output Data when running Tiny Yolo v3',Software,closed,2020-03-16T08:23:34Z,2020-03-17 10:01:10+00:00,2020-03-18T13:57:54Z,1,2,https://api.github.com/repos/microsoft/onnxruntime/issues/3227
3229,b'Error running inference on converted tensorflow model',Software,closed,2020-03-16T15:45:18Z,2020-03-17 12:52:38+00:00,2020-03-17T14:49:16Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/3229
3233,b'Cannot force to single threaded execution',Software,closed,2020-03-16T20:26:14Z,2020-03-19 18:11:47+00:00,2020-03-19T18:11:46Z,2,2,https://api.github.com/repos/microsoft/onnxruntime/issues/3233
3236,b'ReduceSumSquare op much slower than a combination of Mul and ReduceSum.',Software,closed,2020-03-17T09:38:50Z,2020-03-17 09:39:26+00:00,2020-03-19T23:59:26Z,0,2,https://api.github.com/repos/microsoft/onnxruntime/issues/3236
3239,b'topK error',Software,closed,2020-03-17T16:01:39Z,2020-03-19 00:55:04+00:00,2020-07-11T02:40:18Z,1,115,https://api.github.com/repos/microsoft/onnxruntime/issues/3239
3240,b'Error loading model with ONNX Runtime with TensorRT on Jetson devices',Software,closed,2020-03-17T16:53:16Z,2020-03-17 17:57:34+00:00,2020-09-20T20:40:05Z,0,187,https://api.github.com/repos/microsoft/onnxruntime/issues/3240
3242,b'How can I run an LSTM model with negative shape for batch size?',Software,closed,2020-03-17T18:27:23Z,2020-03-18 19:01:53+00:00,2020-03-18T19:01:56Z,1,1,https://api.github.com/repos/microsoft/onnxruntime/issues/3242
3247,b'ONNX instability output on onnxruntime',Software,closed,2020-03-18T08:40:11Z,2020-03-18 08:40:33+00:00,2020-03-20T00:38:12Z,0,1,https://api.github.com/repos/microsoft/onnxruntime/issues/3247
3248,b'num_dims does not match for input',Software,closed,2020-03-18T10:22:01Z,2020-03-19 07:19:45+00:00,2020-03-19T07:19:45Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/3248
3250,b'ios support',Software,closed,2020-03-18T12:28:58Z,2020-03-18 18:34:58+00:00,2020-07-25T06:40:38Z,0,128,https://api.github.com/repos/microsoft/onnxruntime/issues/3250
3251,b'Reproducing the release builds',Software,closed,2020-03-18T16:41:09Z,2020-03-19 06:28:10+00:00,2020-03-19T06:28:10Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/3251
3254,b'Inference speed ONNX vs. PB',Software,closed,2020-03-18T17:52:39Z,2020-03-18 20:50:04+00:00,2020-07-11T04:39:44Z,0,114,https://api.github.com/repos/microsoft/onnxruntime/issues/3254
3261,b'Maintain Ort::Session opened',Software,closed,2020-03-19T03:31:03Z,2020-03-22 16:48:35+00:00,2020-03-22T16:48:35Z,3,3,https://api.github.com/repos/microsoft/onnxruntime/issues/3261
3262,b'TensorRT 7.0 build error',Software,closed,2020-03-19T03:44:15Z,2020-03-19 03:50:39+00:00,2020-03-19T03:50:39Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/3262
3263,b'CPU and GPU different behaviour',Software,closed,2020-03-19T06:29:33Z,2020-03-24 18:30:16+00:00,2020-09-14T12:20:30Z,5,179,https://api.github.com/repos/microsoft/onnxruntime/issues/3263
3264,b'DLL version number of current release is 0.0.0.0',Software,closed,2020-03-19T10:24:49Z,2020-03-19 17:41:45+00:00,2020-03-19T19:22:18Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/3264
3266,b'add dimension for input_tensor_values',Software,closed,2020-03-19T14:53:41Z,2020-03-24 18:28:33+00:00,2020-06-02T19:14:08Z,5,75,https://api.github.com/repos/microsoft/onnxruntime/issues/3266
3279,b'Building python binding without enabling unit tests',Software,closed,2020-03-20T16:15:30Z,2020-03-24 18:30:00+00:00,2020-07-25T06:40:25Z,4,126,https://api.github.com/repos/microsoft/onnxruntime/issues/3279
3288,b'Release source distribution is unusable',Software,closed,2020-03-21T06:53:23Z,2020-03-23 05:44:15+00:00,2020-07-25T06:40:25Z,1,125,https://api.github.com/repos/microsoft/onnxruntime/issues/3288
3289,b'Question about input dimensions using C++ API',Software,closed,2020-03-21T09:45:25Z,2020-03-22 09:12:52+00:00,2020-03-23T10:36:31Z,0,2,https://api.github.com/repos/microsoft/onnxruntime/issues/3289
3290,b'Run time for web(browser)',Software,open,2020-03-21T16:34:47Z,2020-03-23 04:01:30+00:00,,1,,https://api.github.com/repos/microsoft/onnxruntime/issues/3290
3292,b'pytorch Upsampling with align_corners = True',Software,closed,2020-03-22T10:45:57Z,2020-03-24 18:26:17+00:00,2020-07-11T01:41:02Z,2,110,https://api.github.com/repos/microsoft/onnxruntime/issues/3292
3293,b'Problems with TensorRT onnxruntime and symbolic_shape_infer.py ',Software,closed,2020-03-22T17:36:31Z,2020-03-22 17:36:51+00:00,2020-04-01T11:46:48Z,0,9,https://api.github.com/repos/microsoft/onnxruntime/issues/3293
3294,b'How to run a quantization model on GPU\xef\xbc\x9f',Software,closed,2020-03-23T09:06:58Z,2020-03-23 22:50:48+00:00,2020-03-27T05:46:36Z,0,3,https://api.github.com/repos/microsoft/onnxruntime/issues/3294
3296,b'Segmentation Fault when running on Raspberry Pi 3B+',Software,closed,2020-03-23T11:08:32Z,2020-03-24 18:25:27+00:00,2020-07-11T04:39:48Z,1,109,https://api.github.com/repos/microsoft/onnxruntime/issues/3296
3297,b'Nearest neighbour upsampling very slow with opset11',Software,closed,2020-03-23T13:42:18Z,2020-03-24 18:24:37+00:00,2020-05-20T00:14:04Z,1,57,https://api.github.com/repos/microsoft/onnxruntime/issues/3297
3299,b'Model with multiple inputs in ONNXRuntime C++',Software,closed,2020-03-23T16:16:28Z,2020-03-24 18:15:22+00:00,2020-03-27T17:53:11Z,1,4,https://api.github.com/repos/microsoft/onnxruntime/issues/3299
3307,b'Build onnxruntime on AGX',Software,closed,2020-03-24T07:49:01Z,2020-03-24 18:14:25+00:00,2020-03-30T07:30:52Z,0,5,https://api.github.com/repos/microsoft/onnxruntime/issues/3307
3308,b'Differences between mlas/lib/aarch64 and mlas/lib/arm64',Software,closed,2020-03-24T08:34:01Z,2020-03-24 18:13:15+00:00,2020-03-25T03:54:30Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/3308
3309,b'Yolov3 from Model Zoo Unsupported by OpenVino EP',Software,closed,2020-03-24T16:17:26Z,2020-03-24 16:27:31+00:00,2020-07-11T02:40:22Z,0,108,https://api.github.com/repos/microsoft/onnxruntime/issues/3309
3310,"b""Outputs from C/Python APIs don't match - how to properly load image data?""",Software,closed,2020-03-24T20:29:01Z,2020-03-24 22:55:50+00:00,2020-04-21T05:04:48Z,0,27,https://api.github.com/repos/microsoft/onnxruntime/issues/3310
3313,b'Build from source failed on Mac',Software,closed,2020-03-25T05:32:08Z,2020-03-25 05:34:16+00:00,2020-04-23T15:26:04Z,0,29,https://api.github.com/repos/microsoft/onnxruntime/issues/3313
3325,b'difference between yolo3.weights and yolo3.onnx',Software,closed,2020-03-26T01:43:26Z,2020-04-08 09:42:08+00:00,2020-04-08T09:42:08Z,13,13,https://api.github.com/repos/microsoft/onnxruntime/issues/3325
3326,b'Install onnxruntime gpu version',Software,closed,2020-03-26T01:44:20Z,2020-03-26 02:20:49+00:00,2020-03-26T02:20:49Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/3326
3335,b'Web tooling for model conversion for newcomers/quick start?',Software,closed,2020-03-26T17:28:07Z,2020-03-26 17:30:21+00:00,2020-07-11T02:40:24Z,0,106,https://api.github.com/repos/microsoft/onnxruntime/issues/3335
3340,b'Runtime_Exception with nGraph',Software,closed,2020-03-26T20:58:56Z,2020-03-27 21:54:31+00:00,2020-03-30T16:22:38Z,1,3,https://api.github.com/repos/microsoft/onnxruntime/issues/3340
3342,b'Request for C++ API documentation',Documentation,closed,2020-03-27T03:23:45Z,2020-03-27 21:54:01+00:00,2020-08-03T05:08:45Z,0,129,https://api.github.com/repos/microsoft/onnxruntime/issues/3342
3344,b'Unable to use onnxruntime.dll for GPU',Documentation,closed,2020-03-27T13:03:16Z,2020-03-27 21:56:10+00:00,2020-06-02T22:07:54Z,0,67,https://api.github.com/repos/microsoft/onnxruntime/issues/3344
3345,b'DirectML: Non-zero status code returned while running FusedConv node.',Software,closed,2020-03-27T15:41:56Z,2020-03-27 21:51:01+00:00,2020-07-11T02:40:23Z,0,105,https://api.github.com/repos/microsoft/onnxruntime/issues/3345
3346,b'CUDA support with C++',Software,closed,2020-03-27T18:06:04Z,2020-03-27 18:40:36+00:00,2020-03-27T18:40:36Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/3346
3353,b'RUNTIME_EXCEPTION:  Attribute not found: pads',Software,closed,2020-03-28T11:31:38Z,2020-03-28 11:45:09+00:00,2020-07-11T04:39:45Z,0,104,https://api.github.com/repos/microsoft/onnxruntime/issues/3353
3354,b'Python 3.6 not found by FindPythonInterp',Software,closed,2020-03-28T15:22:39Z,2020-03-28 15:24:27+00:00,2020-08-31T12:46:34Z,0,155,https://api.github.com/repos/microsoft/onnxruntime/issues/3354
3355,b'Cannot build with CUDA in CMake 3.17.0',Software,closed,2020-03-28T21:29:07Z,2020-03-28 21:37:39+00:00,2020-03-30T07:38:58Z,0,1,https://api.github.com/repos/microsoft/onnxruntime/issues/3355
3357,"b""onnxruntime c/c++ api don't support windows xp""",Software,closed,2020-03-29T11:57:23Z,2020-03-30 21:42:56+00:00,2020-07-25T06:40:28Z,1,117,https://api.github.com/repos/microsoft/onnxruntime/issues/3357
3358,b'How to use DirectML execution provider from Python?',Software,closed,2020-03-29T16:19:48Z,2020-03-30 23:42:13+00:00,2020-08-31T02:46:33Z,1,154,https://api.github.com/repos/microsoft/onnxruntime/issues/3358
3360,b'Creating DirectML Device crashes at `DMLCreateDevice1`',Software,closed,2020-03-29T21:52:26Z,2020-03-31 23:30:03+00:00,2020-04-01T19:20:28Z,2,2,https://api.github.com/repos/microsoft/onnxruntime/issues/3360
3361,b'Long load time when using Grouped convolutions',Software,closed,2020-03-30T02:03:00Z,2020-03-30 23:40:33+00:00,2020-07-11T04:39:58Z,0,103,https://api.github.com/repos/microsoft/onnxruntime/issues/3361
3364,b'ONNXRUNTIME needs to support Opset version 11 and 12 of the Clip Operation',Software,closed,2020-03-30T13:05:15Z,2020-03-30 23:40:15+00:00,2020-07-25T06:40:30Z,0,116,https://api.github.com/repos/microsoft/onnxruntime/issues/3364
3366,b'No support for double Sum',Software,closed,2020-03-30T17:07:00Z,2020-03-30 19:01:52+00:00,2020-07-25T06:40:27Z,0,116,https://api.github.com/repos/microsoft/onnxruntime/issues/3366
3371,b'Build onnxruntime-tensorRT  on Jetson Xavier failed',Software,closed,2020-03-31T03:22:04Z,2020-04-01 07:33:56+00:00,2020-04-01T07:33:55Z,1,1,https://api.github.com/repos/microsoft/onnxruntime/issues/3371
3372,"b'use onnx shape_inference.infer_shapes check model success,but use onnxruntime-gpu InferenceSession check model fail'",Software,closed,2020-03-31T03:36:40Z,2020-03-31 23:28:56+00:00,2020-04-08T05:58:33Z,0,8,https://api.github.com/repos/microsoft/onnxruntime/issues/3372
3377,b'opset11 equal ops doesnt support float (onnxruntime-gpu)',Software,closed,2020-03-31T08:19:56Z,2020-03-31 23:30:26+00:00,2020-07-25T06:40:29Z,0,115,https://api.github.com/repos/microsoft/onnxruntime/issues/3377
3391,b'GPU topk may get different results with same input',Software,closed,2020-04-01T10:14:26Z,2020-04-06 22:31:12+00:00,2020-04-30T21:17:10Z,5,29,https://api.github.com/repos/microsoft/onnxruntime/issues/3391
3394,b'Custom ops with same name and different Execution Provider',Software,closed,2020-04-01T13:57:18Z,2020-04-02 19:58:15+00:00,2020-04-02T22:38:52Z,1,1,https://api.github.com/repos/microsoft/onnxruntime/issues/3394
3402,b'Predict gets slower and slower over time',Software,closed,2020-04-02T00:23:17Z,2020-04-04 01:00:44+00:00,2020-04-04T01:00:43Z,2,2,https://api.github.com/repos/microsoft/onnxruntime/issues/3402
3406,b'bad sample for cuda',Documentation,closed,2020-04-02T11:02:53Z,2020-04-03 00:47:19+00:00,2020-07-20T16:31:45Z,0,109,https://api.github.com/repos/microsoft/onnxruntime/issues/3406
3409,b'C# Verbose levels not working',Software,closed,2020-04-02T23:09:05Z,2020-04-06 22:30:41+00:00,2020-05-08T21:47:10Z,3,35,https://api.github.com/repos/microsoft/onnxruntime/issues/3409
3414,b'[ONNXRuntimeError] TensorRT EP could not build Engine for fused node',Software,closed,2020-04-03T06:44:52Z,2020-04-06 22:30:20+00:00,2020-09-20T20:40:07Z,3,170,https://api.github.com/repos/microsoft/onnxruntime/issues/3414
3417,b'Segmentation fault on loading quantized model',Software,closed,2020-04-03T11:41:07Z,2020-04-03 16:57:43+00:00,2020-04-13T22:02:19Z,0,10,https://api.github.com/repos/microsoft/onnxruntime/issues/3417
3418,"b""CPUExecutionProvider's Conv1D is 3 times slower than tf.keras""",Software,closed,2020-04-03T15:10:22Z,2020-04-03 17:50:07+00:00,2020-09-11T04:15:53Z,0,160,https://api.github.com/repos/microsoft/onnxruntime/issues/3418
3420,b'Model shape inference failed for Nuphar with onnxruntime-1.2.0',Software,closed,2020-04-03T18:30:01Z,2020-04-03 19:18:56+00:00,2020-09-20T04:40:30Z,0,169,https://api.github.com/repos/microsoft/onnxruntime/issues/3420
3427,b'Memory use with GPU in C++ API',Software,closed,2020-04-05T15:56:34Z,2020-04-06 22:29:37+00:00,2020-08-09T01:16:53Z,1,125,https://api.github.com/repos/microsoft/onnxruntime/issues/3427
3428,b'CNTK to ONNX converter bug - inception-v3 model',Software,closed,2020-04-05T23:38:11Z,2020-04-06 22:29:12+00:00,2020-09-20T04:40:31Z,0,167,https://api.github.com/repos/microsoft/onnxruntime/issues/3428
3430,b'Segfault when serializing a model that contains value_info for an edge not present in graph ',Software,closed,2020-04-06T09:45:51Z,2020-04-06 22:31:45+00:00,2020-04-10T02:25:12Z,0,3,https://api.github.com/repos/microsoft/onnxruntime/issues/3430
3436,b'Onnxruntime profiler  produces empty log in C# under certain circumstances',Software,closed,2020-04-06T19:43:53Z,2020-04-06 22:28:19+00:00,2020-05-19T02:47:53Z,0,42,https://api.github.com/repos/microsoft/onnxruntime/issues/3436
3440,b'Flatten Op with Negative Axis Not supported?',Software,closed,2020-04-07T03:13:16Z,2020-04-07 03:26:10+00:00,2020-04-07T03:26:10Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/3440
3442,b'QuantizeLinear saturates to wrong range for int8',Software,closed,2020-04-07T04:05:54Z,2020-04-07 20:35:51+00:00,2020-04-08T05:40:18Z,0,1,https://api.github.com/repos/microsoft/onnxruntime/issues/3442
3443,"b'Definition of Im2col<T, StorageOrder::NHWC> does not take into account groups attribute'",Software,closed,2020-04-07T05:22:09Z,2020-07-03 02:59:40+00:00,2020-07-11T04:39:49Z,86,94,https://api.github.com/repos/microsoft/onnxruntime/issues/3443
3444,b'Example for Handling ONNXType other than ONNX_TYPE_TENSOR',Software,closed,2020-04-07T19:59:16Z,2020-04-08 17:04:23+00:00,2020-04-08T17:04:23Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/3444
3451,"b'Excuse me, is there an example of GPU loading model and testing?'",Software,closed,2020-04-08T07:26:26Z,2020-04-08 08:44:48+00:00,2020-04-08T08:44:48Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/3451
3452,b'the inference speed of onnx model is slower than the pytorch model',Software,closed,2020-04-08T09:25:09Z,2020-04-08 09:50:07+00:00,2020-07-11T04:39:51Z,0,93,https://api.github.com/repos/microsoft/onnxruntime/issues/3452
3453,b'Execution error running 3D convolutions with ONNX runtime',Software,closed,2020-04-08T12:02:57Z,2020-04-17 21:00:09+00:00,2020-05-15T02:23:13Z,9,36,https://api.github.com/repos/microsoft/onnxruntime/issues/3453
3464,b'How to get objects scores from output in Yolov3',Software,closed,2020-04-09T09:14:16Z,2020-04-13 00:21:26+00:00,2020-04-13T10:27:41Z,3,4,https://api.github.com/repos/microsoft/onnxruntime/issues/3464
3467,b'C# API Convert inference output to array',Software,closed,2020-04-09T15:40:05Z,2020-04-17 21:48:17+00:00,2020-07-11T04:39:57Z,8,92,https://api.github.com/repos/microsoft/onnxruntime/issues/3467
3478,b'QlinearConv  support for per channel and  int8?',Software,closed,2020-04-10T01:42:00Z,2020-04-13 21:57:59+00:00,2020-07-11T04:39:52Z,3,92,https://api.github.com/repos/microsoft/onnxruntime/issues/3478
3479,b'Cannot build the onnxruntime from source on TX2',Software,closed,2020-04-10T01:53:31Z,2020-04-10 02:36:24+00:00,2020-04-10T03:50:04Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/3479
3502,b'ONNX produces different output in Python and C#',Software,closed,2020-04-12T12:43:05Z,2020-04-13 15:01:56+00:00,2020-04-13T15:01:56Z,1,1,https://api.github.com/repos/microsoft/onnxruntime/issues/3502
3505,b'SKlearn KNeighborsRegressor ONNX model run problem',Software,closed,2020-04-13T12:55:50Z,2020-04-13 18:23:59+00:00,2020-07-25T06:40:31Z,0,102,https://api.github.com/repos/microsoft/onnxruntime/issues/3505
3506,b'Error in Trying to Use TensorRT Backend with ONNX Model',Software,closed,2020-04-13T15:45:32Z,2020-04-13 18:23:16+00:00,2020-07-11T04:39:53Z,0,88,https://api.github.com/repos/microsoft/onnxruntime/issues/3506
3517,b'C++ API: Missing features in comparison to C API',Software,closed,2020-04-14T06:48:49Z,2020-04-14 07:20:19+00:00,2020-07-25T06:40:32Z,0,101,https://api.github.com/repos/microsoft/onnxruntime/issues/3517
3521,b'ONNX Runtime Build Issues on Win10 x64 Visual Studio 2019',Software,closed,2020-04-14T17:30:27Z,2020-04-28 17:39:40+00:00,2020-05-21T23:57:03Z,14,37,https://api.github.com/repos/microsoft/onnxruntime/issues/3521
3534,b'qmath.cc:24:6: error: unused parameter \xe2\x80\x98thread_pool\xe2\x80\x99 [-Werror=unused-parameter](void QGemmu8s8_s32)',Software,closed,2020-04-15T05:52:29Z,2020-04-15 06:39:25+00:00,2020-04-15T06:39:25Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/3534
3537,b'Cuda Dependency still required in Windows even when running only the CPU mode',Software,closed,2020-04-15T19:03:51Z,2020-04-16 02:49:04+00:00,2020-04-16T02:49:04Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/3537
3547,b'PRelu kernel is not supported in CUDAExecutionProvider',Software,closed,2020-04-16T02:29:50Z,2020-04-16 06:16:34+00:00,2020-07-25T06:40:34Z,0,100,https://api.github.com/repos/microsoft/onnxruntime/issues/3547
3548,b'MaxPooling is much slower than tf.keras when pool_size is large even with DNNL EP',Software,closed,2020-04-16T07:38:16Z,2020-04-16 07:38:45+00:00,2020-11-16T03:48:11Z,0,213,https://api.github.com/repos/microsoft/onnxruntime/issues/3548
3552,b'quantization modes(bert) not work on cpu',Software,closed,2020-04-16T15:46:35Z,2020-04-16 19:05:19+00:00,2020-07-11T01:41:01Z,0,85,https://api.github.com/repos/microsoft/onnxruntime/issues/3552
3553,b'C++ API',Software,closed,2020-04-16T16:12:48Z,2020-04-28 03:26:29+00:00,2020-07-11T04:40:00Z,11,85,https://api.github.com/repos/microsoft/onnxruntime/issues/3553
3556,b'Need a way to secure (encrypt) our models',Software,closed,2020-04-17T00:05:07Z,2020-04-17 05:40:35+00:00,2020-04-17T05:40:35Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/3556
3562,b'Do you have an example of GPU?',Software,closed,2020-04-17T06:13:14Z,2020-04-17 06:35:43+00:00,2020-04-17T06:36:45Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/3562
3563,b'[ONNXRuntimeError] : 1 : FAIL : This is an invalid model. Error: Duplicate definition of name ',Software,closed,2020-04-17T06:19:26Z,2020-04-17 21:47:46+00:00,2020-04-17T21:47:46Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/3563
3565,b'Build ARM32v7 Error: /code/onnxruntime/onnxruntime/core/mlas/lib/quantize.cpp:259:28: error: \xe2\x80\x98nearbyintf\xe2\x80\x99 is not a member of \xe2\x80\x98std\xe2\x80\x99',Software,closed,2020-04-17T09:03:16Z,2020-04-17 16:35:48+00:00,2020-04-17T19:03:36Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/3565
3566,b'how can i use Microsoft.ML.OnnxRuntime.Gpu for onnx gpu inferecne',Software,closed,2020-04-17T09:09:00Z,2020-04-21 04:56:01+00:00,2020-04-21T04:56:01Z,3,3,https://api.github.com/repos/microsoft/onnxruntime/issues/3566
